1896,01.27,00.02,02.89,00.25,00.03,00.01,00.00,00.13,00.00,00.97,00.98,02.18,08.73,03.13,02.72,01.53,00.02,00.12,00.00,11.78
1897,03.13,02.72,01.53,00.02,00.12,00.00,00.01,00.00,00.00,01.06,00.02,00.32,08.93,01.71,00.06,00.91,00.22,00.66,00.02,04.99
1898,01.71,00.06,00.91,00.22,00.66,00.02,00.00,00.00,00.07,00.00,00.15,00.87,04.67,02.34,00.30,00.85,00.29,00.10,00.27,05.24
1899,02.34,00.30,00.85,00.29,00.10,00.27,00.00,00.07,00.00,00.35,00.86,00.65,06.08,00.69,00.03,00.53,01.26,01.45,00.08,05.97
1900,00.69,00.03,00.53,01.26,01.45,00.08,00.00,00.00,00.00,00.39,01.43,00.00,05.86,02.08,04.77,01.07,00.01,00.77,00.02,10.54
1901,02.08,04.77,01.07,00.01,00.77,00.02,00.00,00.00,00.06,00.28,00.41,00.02,09.49,01.70,01.57,01.86,00.21,00.06,00.00,06.17
1902,01.70,01.57,01.86,00.21,00.06,00.00,00.92,00.00,00.00,00.06,01.53,03.58,11.49,00.69,02.27,01.17,01.40,00.14,00.00,11.76
1903,00.69,02.27,01.17,01.40,00.14,00.00,00.00,00.00,00.00,00.07,00.00,00.35,06.09,00.04,01.50,02.17,00.15,00.12,00.00,04.40
1904,00.04,01.50,02.17,00.15,00.12,00.00,00.00,00.00,00.00,00.17,00.00,02.46,06.61,02.16,05.90,02.98,00.30,00.35,00.00,14.32
1905,02.16,05.90,02.98,00.30,00.35,00.00,00.16,00.00,00.50,00.25,03.38,00.38,16.36,00.98,02.62,04.68,00.98,00.72,00.03,14.68
1906,00.98,02.62,04.68,00.98,00.72,00.03,00.00,00.10,00.12,00.03,00.62,04.02,14.90,03.27,00.45,01.62,00.13,00.07,00.19,10.62
1907,03.27,00.45,01.62,00.13,00.07,00.19,00.03,00.00,00.00,01.71,00.05,00.43,07.95,02.80,02.41,00.61,00.35,00.16,00.00,08.55
1908,02.80,02.41,00.61,00.35,00.16,00.00,00.00,00.64,00.20,00.15,01.00,00.27,08.59,03.57,01.76,02.62,00.02,00.00,00.00,10.23
1909,03.57,01.76,02.62,00.02,00.00,00.00,00.00,00.00,00.02,00.00,02.39,03.76,14.14,02.00,00.19,01.30,00.08,00.05,00.00,09.79
1910,02.00,00.19,01.30,00.08,00.05,00.00,00.01,00.05,00.17,01.35,00.40,00.15,05.75,03.35,04.92,00.92,00.65,00.01,00.01,11.99
1911,03.35,04.92,00.92,00.65,00.01,00.01,00.12,00.00,00.10,00.28,00.02,01.39,11.77,00.66,00.00,05.72,02.13,00.17,00.16,10.75
1912,00.66,00.00,05.72,02.13,00.17,00.16,00.14,00.26,00.00,00.89,00.40,00.03,10.56,01.19,02.40,00.42,00.08,00.07,00.09,05.97
1913,01.19,02.40,00.42,00.08,00.07,00.09,00.06,00.02,00.02,00.00,02.23,00.72,07.30,03.59,01.90,00.36,00.85,00.08,00.00,09.83
1914,03.59,01.90,00.36,00.85,00.08,00.00,00.00,00.00,00.00,01.05,00.86,02.21,10.90,04.91,03.62,00.33,01.15,00.28,00.00,14.41
1915,04.91,03.62,00.33,01.15,00.28,00.00,00.00,00.00,00.00,00.00,00.73,02.60,13.62,07.56,00.66,00.98,00.01,00.01,00.00,12.55
1916,07.56,00.66,00.98,00.01,00.01,00.00,00.02,00.01,00.25,00.87,00.05,01.14,11.56,04.32,01.84,00.26,01.06,00.31,00.00,10.13
1917,04.32,01.84,00.26,01.06,00.31,00.00,00.00,00.00,00.00,00.17,00.08,00.00,08.04,01.64,01.52,04.57,00.00,00.00,00.06,08.04
1918,01.64,01.52,04.57,00.00,00.00,00.06,00.00,00.11,00.08,00.42,01.91,00.00,10.31,00.61,01.46,01.83,00.30,00.34,00.00,07.06
1919,00.61,01.46,01.83,00.30,00.34,00.00,00.00,00.01,00.26,01.04,00.43,00.48,06.76,00.43,02.87,02.46,00.47,00.44,00.02,08.91
1920,00.43,02.87,02.46,00.47,00.44,00.02,00.00,00.01,00.08,00.18,00.19,00.54,07.69,02.02,00.35,01.13,00.04,02.54,00.00,07.08
1921,02.02,00.35,01.13,00.04,02.54,00.00,00.00,00.00,01.24,00.67,00.30,09.26,17.55,03.45,01.86,01.34,00.17,00.36,00.00,18.65
1922,03.45,01.86,01.34,00.17,00.36,00.00,00.01,00.00,00.00,00.09,00.75,01.21,09.24,01.34,01.53,00.34,01.05,00.00,00.04,06.36
1923,01.34,01.53,00.34,01.05,00.00,00.04,00.01,00.00,00.03,00.37,00.16,01.65,06.52,00.26,00.00,02.41,00.77,00.00,00.00,05.66
1924,00.26,00.00,02.41,00.77,00.00,00.00,00.00,00.00,00.00,00.35,00.55,01.34,05.68,00.08,00.30,01.78,01.11,00.15,00.15,05.81
1925,00.08,00.30,01.78,01.11,00.15,00.15,00.00,00.01,00.00,03.67,01.16,01.50,09.91,00.78,02.33,00.82,05.37,00.01,00.01,15.66
1926,00.78,02.33,00.82,05.37,00.01,00.01,00.00,00.05,00.00,00.21,00.59,03.89,14.06,00.32,06.68,02.05,00.71,00.12,00.12,14.74
1927,00.32,06.68,02.05,00.71,00.12,00.12,00.00,00.01,00.04,01.76,00.05,04.57,16.43,00.21,00.79,00.69,00.14,00.36,00.09,08.71
1928,00.21,00.79,00.69,00.14,00.36,00.09,00.00,00.03,00.00,00.14,00.63,02.42,05.50,00.90,01.14,01.22,00.57,00.05,00.00,07.10
1929,00.90,01.14,01.22,00.57,00.05,00.00,00.00,00.00,00.26,00.00,00.00,00.00,04.14,03.90,00.66,03.02,01.06,01.81,00.02,10.73
1930,03.90,00.66,03.02,01.06,01.81,00.02,00.00,00.00,00.00,00.22,01.04,00.00,11.73,03.72,04.11,00.06,01.38,00.24,00.01,10.78
1931,03.72,04.11,00.06,01.38,00.24,00.01,00.00,00.08,00.00,00.05,01.95,03.56,15.16,01.45,05.15,00.42,00.50,00.01,00.01,13.18
1932,01.45,05.15,00.42,00.50,00.01,00.01,00.00,00.00,00.00,01.10,00.30,02.40,11.34,04.32,00.02,00.13,01.75,00.53,00.08,10.63
1933,04.32,00.02,00.13,01.75,00.53,00.08,00.02,00.01,00.02,00.16,00.03,01.10,08.17,00.30,01.88,00.24,00.01,00.02,00.47,04.26
1934,00.30,01.88,00.24,00.01,00.02,00.47,00.00,00.02,00.18,00.42,01.95,03.38,08.87,02.15,04.54,01.42,01.02,00.02,00.00,15.10
1935,02.15,04.54,01.42,01.02,00.02,00.00,00.00,00.18,00.01,00.05,00.07,00.74,10.20,00.75,05.18,00.92,00.48,00.00,00.01,08.39
1936,00.75,05.18,00.92,00.48,00.00,00.01,00.01,00.28,00.04,01.86,00.44,04.45,14.42,01.52,04.22,02.65,00.13,00.32,00.01,15.93
1937,01.52,04.22,02.65,00.13,00.32,00.01,00.16,00.00,00.00,00.00,00.02,01.06,10.09,00.89,03.26,03.73,00.44,00.15,00.01,09.72
1938,00.89,03.26,03.73,00.44,00.15,00.01,00.00,00.03,00.00,00.23,00.02,04.25,13.01,02.38,01.23,01.17,00.47,00.01,00.00,09.79
